time,y,x1,x2,x3,x4,x5
83,1.0059085937819288,-0.12077044508645512,-0.17996375020253955,0.30840962641700853,-0.13493252423747878,-0.8405767513709055
84,1.8045867747935302,-0.19728422796572256,-0.38905351865803023,-1.697684363841418,-1.2477523820076963,-1.651534317303248
85,-5.561641240452048,-1.1140671431510563,-1.4985726443730014,-0.36511402472543003,-0.02722342268784983,-0.15077297753318364
86,0.8644635600704946,-0.011521468038548173,0.003997727525756903,-0.5998571137315275,0.42742033304906385,1.5206655901047155
87,0.7294521648891483,-0.4435812229744192,0.1096057486849416,-0.8642121147366698,-0.947341644484774,0.3925642295045879
88,2.3585711005710577,1.1661277761902227,1.4086959375853076,-2.25501500646246,-2.7974338637468574,-1.786843742669097
89,3.304906887881642,0.6530885027011638,0.2711094879887857,-0.33487348213705126,-0.430160706684351,-0.2396918086433928
90,4.048369877615788,-0.024143613009932233,-0.32159350831054623,0.8973042881661908,0.6388828217309631,-0.46155166493266986
91,5.648578611522316,0.6683810232673438,0.4384506111366191,0.3809977218637382,0.34337498341928474,0.3296997728758648
92,2.653949451650179,-0.3398695517131494,-0.21038615870272792,-0.6009466096658063,0.5010204685617993,0.3485069204032136
93,6.567830362019901,1.052126358426947,0.8960972502665019,-0.014875971650300183,0.2112677746589396,1.805328109401739
94,3.2853868818867165,-0.005399560671626605,0.07009128508718196,0.7568000802380088,1.0988019363117953,-0.647624587157464
95,2.159381562316777,0.5833823541804138,0.6405705481618873,-2.7604178626541933,-2.703072089605297,-0.36761801555411067
96,13.841874561075226,-1.2908932453234871,-1.2921925410350648,-0.12453654680663752,0.520355459132537,0.45405564390676334
97,6.423503373587842,0.34668004887842974,0.30488476540712506,0.5432001471814378,1.847593985186405,1.545562484196624
98,5.147311225127984,-1.6882041173665416,-1.4808404559516064,0.6821286252341751,1.018526540839047,0.8245757950161012
99,1.0427044709906839,-2.0353289449399323,-1.9018920255813494,1.7007302070100299,1.3680001488655231,-0.11645824485069012
100,7.245670101859611,-0.3044768777114372,-0.1038864247466045,1.1350456790964805,0.9023237072529565,1.2582641930209402
101,2.432018390486035,-0.8999276075985952,-0.173126878325906,0.3125628347462472,1.4697935516405751,-0.05877563533872321
102,7.646104169935047,0.16405279571222256,0.3581188717250354,0.30197600611542663,-0.4376438340928054,1.8540915912311484
103,3.2749036398000766,2.2447566264860495,2.0847097876101586,0.7869453479945998,0.4730900930283849,-0.870002208716973
104,3.5778544051571837,-0.8317231814120817,-1.3553268450757854,-0.5393269947423406,-0.05538358126288895,-1.4904324095102095
105,5.01061639647451,-0.6239435864439059,-0.4382431194230729,-0.040188054943185156,0.4926691370090096,1.3215995843352046
106,5.256477532000809,0.2054039460646989,-0.49236581373899946,0.9062390030785368,0.32823776815910566,-0.8108039433304275
107,7.14712024775884,0.49301329141235634,-0.03958970205527479,1.9574452148950907,1.5853366267356281,1.389585036169699
108,3.762827637468289,-0.1764060659057582,0.13683015773077026,-0.159267305731742,-0.306032150958005,0.4376193108975799
109,2.585236871679436,-0.20593033025321647,0.057726367214873314,-0.04840068932986404,0.050449310429990867,0.035837249457676634
110,0.2844299102981567,0.7024629551205442,0.5937872692887911,0.19848019378767898,0.04647205738964823,-1.6518728576272026
111,5.87131364056204,0.5199076370338984,-0.12018886108208882,1.3432036940080567,0.1411270113067551,1.145262009729374
112,-0.4223726064299772,-1.0336758320736887,-1.0809537464195913,-0.03031330358915025,-0.03599882202881787,-1.7363024714383046
113,6.961702892326279,-0.07918131861584184,-0.3104052245021829,1.469359036471145,1.6425573909730864,1.860604566947833
114,0.31819860441165204,0.035286848661474135,0.25535816191412974,-0.9666572174287505,-1.3535728562792972,1.5078983761279434
115,-0.8614861555333202,-1.0544846220491104,-0.17992016593554572,-0.18603629573699512,-0.2989896311582807,-0.7881256302026718
116,3.079296389886209,0.25983910067436333,0.3149776434045438,-0.19816515668552595,0.3266304354401358,-1.4885353323495134
117,7.062555906572213,-0.8579564771765439,-1.0620788538136612,0.78650572409622,-0.1983515678556672,1.5426978024453644
118,5.7956529526362655,0.9720667079170427,0.48460833567755235,1.0452603769782782,0.8595291001405057,-0.08059773531222669
119,2.2127270294192645,0.1927459126050724,0.1576932413277712,-1.5094443581182324,-1.7987019239501683,-1.5005048872240763
120,2.46857830661633,0.08930648576905029,0.020284349177770528,-0.9151176258112247,0.15365901251578495,-0.005911265974645197
121,2.5134699348163068,-0.591028352856274,-0.9467777904623871,0.3368524787764621,1.854771702459427,-1.0127228956988832
122,3.251343806658736,-0.11860982387769403,-0.06839670547521405,-0.6586936458858148,0.9544931468519642,-0.36865842075684485
123,-0.3151874150975241,-1.9977462929070549,-2.240746321933292,-1.522427775647643,-1.2191259173945461,0.5609641988382044
124,6.437589206726916,-1.1314074705230586,-0.6516573277759588,1.0384799720234792,1.2450753705348738,1.6614591270733485
125,4.521453683651548,0.3628397991887543,0.7057403272795083,0.49397008415364824,0.4304774688576629,1.2037193240153488
126,-1.7583300011685314,-2.1285670418221447,-1.578618735622626,0.4931774968607472,0.41669837505102225,-1.3559644061703295
127,3.8971962183540163,0.8466085214811634,0.6129621750496855,-0.4754457164460954,0.7506179411442143,-0.09065708364991831
128,1.6073880844603234,-1.7460964753739088,-1.4263265601826651,1.028938452167321,-0.20316878681178308,-0.032287998318443645
129,2.959312010245273,0.7567385026642676,0.6499750956243513,-0.23995999642712024,0.5707342207272961,1.9579310992697136
130,-1.8533416661692477,-0.8454970328793241,-0.9139414917398467,1.0964352778229522,0.7332214978670525,-1.652408631547949
131,1.150471981891119,0.7789910843424612,0.5979708175953412,-0.9116651509426222,0.34781282876306396,0.043070583576213295
132,1.5785666845478903,0.1309512075847998,-0.33442523458393686,-0.8541354476838009,-0.46683145514905033,1.6574523741138067
133,2.0307407057171214,-1.5368349402914887,-1.919240438631462,0.20466321059769635,-0.32760614874994226,-0.40460301733665904
134,4.035380670612555,1.2491487495584548,1.4272270264003946,-0.7023321457970587,-0.2976342383319729,-0.9531286406954051
135,7.0480022892200545,1.4417071555226115,1.2594381917089705,0.6754510653688304,0.9879927122789596,0.22373390936761828
136,3.1553894880634656,-0.0658049060002071,0.01520818437447758,0.26008774412905367,0.20709599276817342,-0.7196464496551132
137,1.1349982790846191,-0.27391627217232034,0.09859566556040722,-0.9229712178630985,-0.3044530589145505,1.7083165311496042
138,2.3726314392991394,-0.15986696597063635,-0.7536739819486115,0.07286560094510024,-0.31416670232981786,-1.6608049245515049
139,2.3755336599399604,-0.9751523227787462,-1.1715856627920094,-0.35127768818736665,-1.7396131123227079,-1.1731684933649356
140,0.41142216467301274,1.0985867597569177,1.072067014189139,0.9158328291770471,1.2710994890652723,-1.6645161130143924
141,1.7477443206298968,-0.5428919317301868,-0.3622274018588214,-0.6325529831782043,0.046624727104259134,0.8475568025821341
142,2.2193598192877926,-0.051190412691676575,-0.1790712373167263,-0.43917309547287997,-0.20369629760098243,-0.8274325551151351
143,6.091094732449136,-0.7932964032030436,-0.36961995950255316,1.2112369053763345,0.8957532273106605,1.6006760558376767
144,9.936613274757654,-0.6260730997201972,-0.5023490231522085,2.238593389242513,2.292422411018075,1.5745257060003635
145,7.882637516171911,-1.2777251516511705,-1.6001908881088278,1.999008664227936,1.0793313571259628,1.7455466174410703
146,1.599391034248471,1.2570693137143927,0.8307364470205154,0.06322301166060816,-0.4503177375885371,-0.975485974692484
147,-1.6795656896179538,-0.15408757320601318,0.14015430382358574,0.21885470706822427,0.021213386300566794,-1.9973729665766347
148,2.2227145154480086,0.9659216187288089,1.050988898990125,1.5334586622826605,1.9057890955839343,-0.44957832967384137
149,4.517659434255683,0.01332459691325976,-0.6524128044921114,-0.12443480624463125,-1.0580833973563812,1.8502521662874476
150,-1.0396369269088268,-0.6944035277028942,-0.16715193913481957,-0.9763491371373664,0.15083659883364953,1.0549677017535637
151,2.1325521253737483,-0.3266852600022522,-0.09124097831921144,0.11687559743629844,-0.36566407973845094,-1.7613604799427098
152,1.154650482874767,-0.5602310505028996,-0.045242520768893235,0.45151678053213146,-0.4544587034343233,0.810288964210077
153,1.130827224348724,0.007959099184913658,-0.12697293712615884,-0.8291496178182481,0.30163855282684937,1.6682541311772927
154,-0.20400029598434077,-0.3752668396769557,-0.4487426699691133,-1.6462311414991517,-1.2201848654067424,1.8708798649049205
155,1.8184861454557435,-0.29992171594179834,-0.6701879583294161,-1.4367295145541013,-1.915874715257317,0.8639546245825231
156,4.379131179219202,-1.3785746841359137,-0.3803633598588799,0.665429284172329,0.21468735758112695,1.4519817155033996
157,4.439033119079605,-0.8068459276211205,-0.8037072323039329,-0.7583765163118437,0.12087314020263529,1.3668084115997217
158,3.406194647919251,1.65405754880043,2.0773695621250763,-0.14134709237111392,0.7355089701754614,-0.5666488493274531
159,3.720134645898762,-0.6712332162517173,-0.8440869169371278,0.21255868433783848,-0.15017799830824852,-1.6038245363225938
160,4.996472839938381,-1.0540937876234928,-0.9124218672970282,0.6191408790947098,0.7178231467343894,0.9098566690157184
161,3.3893314632720064,0.33732633257503086,-0.2746331443304995,-0.3349027987134741,0.26542728357666895,-1.4523467285376679
162,4.807827046600823,1.407272199556532,1.1606869215236404,0.49871570048060176,-0.10213755526502749,-0.46320488799316717
163,0.127633569311715,-1.454024302481208,-0.9933881403427018,-0.8900602921208429,-0.37451695186807965,1.9829438298899156
164,4.200771905679467,-0.20852184825127065,-0.6299504358422428,-0.36171402567801186,-0.2755143583035011,0.2391421005150809
165,2.208575296067237,-0.6320525539349078,-0.20620870889300102,-1.0244155877878707,-1.0923079987826747,0.08696014622958437
166,5.31269573316742,-1.7610194743274028,-1.5021046808342486,1.1317672163619168,0.44773349668809426,1.7915197888780772
167,4.174051812757789,0.7349267092583915,0.3107497487732308,-0.027083228066991226,0.027965877660153786,-0.8638396432697255
168,1.3483238268710103,-0.02344391855484465,-0.19712745006944277,-0.7393074876302995,-0.4966178004701666,1.9977237017597367
169,4.992357179005837,0.07144184429260535,-0.09494649009769773,-0.3523717980651465,-0.6425032259726386,1.647919235556305
170,1.2576294268385098,-0.7523114724455892,-0.7094583229298179,-0.22172848072327495,-0.4533715123864044,-0.5443839633406315
171,2.053671373509947,0.4547841629969166,0.23075104187708098,0.7005197913250095,1.269699920765743,-0.691040741442889
172,-0.230052110950123,-0.539297349487321,-0.7857043268099231,-1.595636178185236,-0.9672663301057766,-1.4937465360812614
173,2.0777033390221615,-0.1429032084967607,-0.23807664769720593,-1.037205841625419,-0.10647803252599564,1.6625604592847125
174,3.024714110345897,-1.108260792181513,-1.3790113373201591,-0.3781072515574971,0.5766004862659462,-1.2567603063741148
175,-2.1597122360746916,-1.2161027602081953,-1.5701488398166166,2.5323058327678063,2.1848036646851483,-1.9640853626142944
176,8.982367725961048,1.3355318553000226,1.2118275379984453,0.9556788925319947,2.2585956441400987,1.5603063411640932
177,2.184354413239114,-0.5071047045384752,-0.15753034923129838,-0.11145167913094357,-0.655728997626387,0.39246052505155404
178,7.0945466618893,0.2916803563558019,-0.2669341689437399,0.7119995824108395,1.064286422845192,0.6873946128084114
179,5.454782319859032,-0.03379043476737232,-0.02985934697359638,2.057436169630336,1.217504537619471,0.9325646084740873
180,10.91402285790631,-0.44114520276218416,-0.6333382547216629,-0.23374392677539008,1.1354275356171215,-1.8293535802086134
181,-1.2983161154204845,-0.5079609703372195,-0.8093249957073834,-0.36641334409756016,0.9338187441064049,-1.6325800074774697
182,3.302280825866592,0.6300825914455861,0.8783791625800559,1.2119435432218957,-0.5195873471493914,-0.0006523798154969285
183,1.143413607142799,-0.3018676045339098,-0.4590775873529302,0.49417549813294265,-0.3322835210652563,-1.7989561945396146
184,-7.971777378276991,-0.15144364817129202,0.3850774327551191,0.6713331553225568,0.9349522462818289,0.017286385565356888
185,2.1486498888703753,0.022221557194479512,-0.2524999448323165,-0.5082223992805806,0.19715136742272693,0.945354726267845
186,5.449802307743801,1.1765083202520015,1.2176633524008826,1.9242031323427422,1.8625371439514131,0.6296365948954135
187,6.033098761205633,0.6805109746331383,0.5465210443674662,1.7095908015936603,1.147107831394222,0.4665906176247936
188,-0.17307553961631084,0.3826002677279928,0.08808461311552629,0.5659477888727499,0.7147480294053588,-1.8143771396087152
189,0.21372829418964856,-0.5635713933532417,-0.31279941698276886,0.6842898381472375,0.9361178917534925,-1.0533804730089198
190,-0.48590009911994314,-1.3819687200064654,-1.3256551229821307,-2.0272608722430356,-1.4735924992462517,1.5899787751821441
191,0.30962294791894274,0.949529931735302,1.0846912404462543,0.6377097934972082,1.1655082333011855,-1.5071179952221465
192,3.441129910415052,0.9664471342208761,0.8725793359572575,-0.19410858722532306,-1.7175240854340583,0.13289483169699867
193,3.685671058252528,-0.1407083991233403,-0.5094874165489764,0.43390570582822213,0.7473894577787501,-1.7998063530576283
194,4.9915514897449285,0.541883841603518,0.46280889915911916,0.6824594118460978,-0.24611524030773974,1.7568104442989068
195,0.8341157465460753,0.781443053885405,0.7371119189052219,-0.3412917681082754,0.4321702279027797,-1.3137461684947627
196,3.948411719812868,0.8311844526649818,1.1001517303102022,-1.6904818001870843,-1.343416357554799,-0.3599123875366601
197,13.956897057771382,0.9213834732464707,0.5304786428194407,0.36787456507423494,-0.36463889420685275,0.18712456467754768
198,4.341365047498189,-0.45561765066113274,-0.43293368725179904,-0.7413836524403951,-0.2572370469873061,0.8746068037253627
199,8.072995255730516,1.5149729826647176,0.7911175884710266,-0.3301940927243394,-0.8690693133990741,1.749809467458923
200,1.2620867419089183,-1.2465930582857083,-0.9188430425026912,-0.6045098440941945,-1.062094419154712,0.9454530993823749
201,2.5209169308222643,0.861723076993649,0.4142661897099312,-0.34157425525518803,-1.3362080278457962,-0.6105265162260616
202,1.255280537411744,0.4939320790307585,-0.17780831967096405,-2.3095209572659416,-1.6353600984448384,-1.6986415573790783
203,4.7616483257058775,0.8736191135245024,0.7830036924463842,1.2169471272315173,1.1996394542456468,0.8296204267987148
204,6.71189006057314,1.8790083070967372,2.1156773780609943,0.253346102326474,0.8934604619204015,1.8900412775153899
205,0.7668155591374728,1.484445473378649,0.8321334036342007,1.111399262918864,0.678769980790897,-1.9319358119538315
206,8.642199754418527,-1.145176907189325,-1.4343752095001285,1.9798418298099358,2.119387926780307,1.0987183921449923
207,0.256670974254137,-1.688671580267857,-1.8137240657150768,0.022593122562750742,0.02838786838828685,-1.2954323681857023
208,1.9874652452398798,0.8168890590537966,0.35621410810979176,-1.8024362558405755,-1.327007315774091,-0.16018533202516405
209,2.3566686107572794,-1.015012415875923,-0.8010116616887446,-0.8938868503795847,-0.22422673176525643,0.09054670057956615
210,4.36896858303002,-0.0124053886475133,-0.29399156332128223,-1.2069044808967102,-0.10395819333966705,0.45770491996131213
211,6.673077470895036,0.839727477005194,0.5200191210837077,-0.501874643144999,-0.5903163683225141,1.9581472961335633
212,1.9119337408930446,-1.6437973511855861,-1.3081366735519304,0.07964797806597748,-0.11487955072298678,0.7496084370550915
213,2.3633710563785852,-2.1099804543094787,-2.20561213880376,-2.002187267023239,-1.5141130702061547,-0.4304503233489263
214,6.241693133396946,0.259299020337227,0.39002813293350164,0.34247549334155225,0.2976712342333737,0.8600831726946145
215,3.4946353336289073,0.04438588961329704,-0.29914979171448186,-1.5103566532858779,-1.6875354040237196,-0.13307485032694322
216,5.023626223896857,-0.24580307138192253,-0.65038730564672,0.29736526280001135,0.927759926006409,-0.3475200425856122
217,5.048199555792341,0.03853476377021816,-0.6069552685482221,-0.1094911451769814,-0.35693054386872025,-0.5373871338017593
218,2.6075929771766067,-0.8605156073672797,-0.14025338335879234,-0.3136312391925775,0.10416855230970057,-0.026375621469545862
219,2.325026803404447,-1.5134944072721068,-1.504505515936187,-0.07304305594131319,-0.6289609397156664,-0.8752713642062107
220,3.398167367535433,-0.1666548508803217,-0.06794578402794578,-0.5397780157316924,-0.12668184404595906,-1.0315986310031304
221,1.3300934395560267,-0.9717086910493917,-0.9048393239087201,-0.6124714434041737,-0.15461489935768724,-1.4061333770594056
222,2.778706012523586,-1.643481322411107,-1.4560162016656766,-1.6827563908688876,-1.4724064583663552,-0.23910151567048876
223,3.5891408458439362,0.5056810713932767,0.48261685346284494,-0.02962731484932925,1.3938834827034687,-0.8269547507501511
224,9.04789274721947,-0.061398628422175805,0.6113892255725427,1.8455337106233174,1.551601570305655,1.3477660778565546
225,9.527468645088945,0.40652853663281385,0.010381946867187242,1.9804950628846045,2.6301967901033922,1.3915766174307969
226,1.2736708766086258,-0.9892949414259369,-1.4552630832462239,1.3218175965449428,1.5966695643101474,-0.624493313840432
227,3.977568732326653,-0.6580587918366578,-0.9595999724592494,0.7058016008515581,0.030468755656844093,0.4765683392859543
228,3.775033662616688,-0.9990430272201656,-1.3862677384580435,-0.6764801240799883,-0.7410668578165185,1.6091633273020345
229,1.9419259588804327,-0.8866418670580481,-0.5542737993247244,1.4427507882162613,1.3151969989014445,-0.5633522915863312
230,3.429616719995544,0.19540791774940214,0.46690765766766484,-0.056127554440968945,0.0035314841784473486,0.21886291744866693
231,1.9092762506006353,-0.7829746163349458,-1.0567970878307644,-0.06887550976307337,-0.01359005760289863,-0.22576552481760936
232,3.9721089081588135,0.3560662888202746,-0.1590715360473945,-0.29122713183926474,-0.40420246034967056,0.6010609117452099
233,7.0693635446695,0.3397559254182162,0.18839662278537572,0.09196189901829563,-1.2015601197058894,1.8390834934874638
234,2.697152801195517,2.0251609868801026,2.350041465186432,-0.43521490158805637,-0.4624532815061234,-1.4455052504755903
235,2.9501727291576296,-1.3927890458668095,-2.2682152184268753,-0.08378216937310629,-1.6113325433071062,1.861541317782939
236,4.044285689299795,0.8879023778350454,1.0011895567637978,-1.0845991087272615,-0.498945677959627,0.662934063753966
237,3.988840426202288,-0.0894879618884183,-0.45884325454434965,-0.3736637047405186,-0.7698050445177572,1.1834820464746576
238,6.767817237241979,-0.01402973013099694,0.3512211495689288,2.280556469949822,1.0955978206443753,0.5404872429641947
239,1.720506137400311,-1.4498638219066111,-1.7111480954609455,-0.0695940279619468,-0.20222847651434792,1.4812679834445324
240,1.0585839288744632,-0.4601938127246543,-0.5232738472322261,-0.23866056477176292,0.02380824706687079,-0.6950450542551923
